time,open,high,low,close,volume
2026-07-14T16:30:00.000Z,4059.450,4062.780,4058.890,4059.900,2263
2026-07-14T16:35:00.000Z,4059.870,4061.210,4057.750,4060.080,2143
2026-07-14T16:40:00.000Z,4060.080,4062.670,4059.230,4060.980,1719
2026-07-14T16:45:00.000Z,4060.920,4062.020,4057.710,4059.790,2015
2026-07-14T16:50:00.000Z,4059.770,4061.280,4058.490,4060.250,1759
2026-07-14T16:55:00.000Z,4060.240,4062.280,4059.700,4061.620,1687
2026-07-14T17:00:00.000Z,4061.590,4064.530,4059.730,4060.410,2118
2026-07-14T17:05:00.000Z,4060.450,4061.000,4057.240,4059.530,1930
2026-07-14T17:10:00.000Z,4059.500,4059.800,4055.280,4056.700,1870
2026-07-14T17:15:00.000Z,4056.770,4057.160,4054.540,4056.880,2115
2026-07-14T17:20:00.000Z,4056.850,4061.440,4056.400,4060.960,1841
2026-07-14T17:25:00.000Z,4060.890,4064.120,4060.200,4062.860,2071
2026-07-14T17:30:00.000Z,4062.980,4065.090,4061.690,4062.090,1783
2026-07-14T17:35:00.000Z,4062.130,4062.740,4060.970,4062.100,1502
2026-07-14T17:40:00.000Z,4062.090,4062.670,4059.620,4059.820,1464
2026-07-14T17:45:00.000Z,4059.830,4061.970,4058.400,4061.750,1592
2026-07-14T17:50:00.000Z,4061.740,4063.460,4061.730,4063.130,1281
2026-07-14T17:55:00.000Z,4063.140,4063.880,4062.460,4062.820,1167
2026-07-14T18:00:00.000Z,4062.620,4062.850,4059.720,4062.060,1448
2026-07-14T18:05:00.000Z,4062.050,4062.320,4060.380,4060.620,1333
2026-07-14T18:10:00.000Z,4060.670,4061.740,4059.870,4061.670,1112
2026-07-14T18:15:00.000Z,4061.670,4063.200,4060.980,4062.880,1263
2026-07-14T18:20:00.000Z,4062.790,4062.810,4057.110,4057.190,1283
2026-07-14T18:25:00.000Z,4057.170,4059.080,4056.620,4058.530,1414
2026-07-14T18:30:00.000Z,4058.510,4059.520,4055.230,4056.640,1463
2026-07-14T18:35:00.000Z,4056.660,4056.780,4052.230,4053.150,1549
2026-07-14T18:40:00.000Z,4053.140,4054.390,4042.670,4046.530,2736
2026-07-14T18:45:00.000Z,4046.560,4050.590,4044.840,4049.390,1907
2026-07-14T18:50:00.000Z,4049.570,4051.720,4046.850,4051.700,1704
2026-07-14T18:55:00.000Z,4051.680,4054.650,4051.180,4054.130,1683
2026-07-14T19:00:00.000Z,4054.280,4054.900,4052.420,4053.110,1828
2026-07-14T19:05:00.000Z,4053.120,4054.910,4052.460,4054.430,1345
2026-07-14T19:10:00.000Z,4054.450,4057.290,4053.370,4056.630,1401
2026-07-14T19:15:00.000Z,4056.620,4056.970,4055.360,4056.400,1406
2026-07-14T19:20:00.000Z,4056.390,4056.390,4052.340,4052.540,1350
2026-07-14T19:25:00.000Z,4052.560,4053.390,4051.140,4051.650,1401
2026-07-14T19:30:00.000Z,4051.660,4051.700,4047.630,4050.340,2132
2026-07-14T19:35:00.000Z,4050.350,4052.170,4049.510,4051.160,1380
2026-07-14T19:40:00.000Z,4051.150,4052.840,4050.310,4052.600,1507
2026-07-14T19:45:00.000Z,4052.520,4054.590,4052.250,4052.600,1346
2026-07-14T19:50:00.000Z,4052.330,4056.790,4051.620,4055.440,1886
2026-07-14T19:55:00.000Z,4055.350,4056.930,4054.730,4055.690,2007
2026-07-14T20:00:00.000Z,4055.820,4056.430,4054.190,4054.720,1074
2026-07-14T20:05:00.000Z,4054.530,4055.590,4054.530,4054.740,582
2026-07-14T20:10:00.000Z,4054.590,4055.490,4053.750,4053.760,640
2026-07-14T20:15:00.000Z,4053.780,4054.590,4052.660,4052.750,502
2026-07-14T20:20:00.000Z,4052.810,4053.880,4052.220,4053.850,545
2026-07-14T20:25:00.000Z,4053.780,4054.140,4052.780,4052.940,797
2026-07-14T20:30:00.000Z,4053.110,4053.450,4051.390,4051.490,674
2026-07-14T20:35:00.000Z,4051.480,4052.160,4050.230,4050.520,800
2026-07-14T20:40:00.000Z,4050.440,4051.790,4049.700,4050.500,459
2026-07-14T20:45:00.000Z,4050.510,4051.190,4049.330,4050.090,518
2026-07-14T20:50:00.000Z,4050.040,4052.860,4049.270,4052.280,559
2026-07-14T20:55:00.000Z,4052.230,4053.170,4052.070,4052.820,407
2026-07-14T22:00:00.000Z,4057.220,4057.220,4051.660,4053.190,1079
2026-07-14T22:05:00.000Z,4053.180,4053.180,4051.360,4051.750,520
2026-07-14T22:10:00.000Z,4051.590,4051.620,4049.000,4050.740,1042
2026-07-14T22:15:00.000Z,4050.770,4050.890,4049.200,4050.420,917
2026-07-14T22:20:00.000Z,4050.420,4052.110,4049.700,4050.430,866
2026-07-14T22:25:00.000Z,4050.390,4051.930,4049.510,4051.750,763
2026-07-14T22:30:00.000Z,4051.760,4052.720,4051.560,4052.220,713
2026-07-14T22:35:00.000Z,4052.280,4052.710,4049.940,4050.840,987
2026-07-14T22:40:00.000Z,4050.740,4052.160,4048.950,4050.560,1139
2026-07-14T22:45:00.000Z,4050.640,4050.740,4048.420,4049.180,947
2026-07-14T22:50:00.000Z,4049.170,4050.360,4048.560,4049.420,590
2026-07-14T22:55:00.000Z,4049.360,4049.790,4048.820,4048.990,500
2026-07-14T23:00:00.000Z,4049.030,4050.140,4048.390,4049.320,853
2026-07-14T23:05:00.000Z,4049.270,4049.660,4048.280,4049.610,781
2026-07-14T23:10:00.000Z,4049.600,4049.600,4047.030,4047.670,844
2026-07-14T23:15:00.000Z,4047.660,4048.620,4046.890,4048.040,701
2026-07-14T23:20:00.000Z,4048.050,4050.430,4048.050,4049.820,753
2026-07-14T23:25:00.000Z,4049.800,4053.920,4049.470,4053.870,984
2026-07-14T23:30:00.000Z,4053.870,4054.910,4051.590,4054.680,1195
2026-07-14T23:35:00.000Z,4054.760,4056.070,4053.040,4053.650,1283
2026-07-14T23:40:00.000Z,4053.620,4055.360,4053.290,4054.700,813
2026-07-14T23:45:00.000Z,4054.720,4055.070,4052.610,4053.000,1042
2026-07-14T23:50:00.000Z,4053.020,4054.220,4052.440,4054.210,791
2026-07-14T23:55:00.000Z,4054.530,4054.540,4052.020,4053.010,1272
2026-07-15T00:00:00.000Z,4053.250,4056.140,4051.110,4054.880,2069
2026-07-15T00:05:00.000Z,4054.950,4055.760,4052.670,4054.190,2087
2026-07-15T00:10:00.000Z,4054.010,4055.130,4051.120,4051.340,1819
2026-07-15T00:15:00.000Z,4051.310,4056.130,4051.150,4052.140,1940
2026-07-15T00:20:00.000Z,4052.180,4056.370,4051.600,4055.580,1902
2026-07-15T00:25:00.000Z,4055.410,4058.280,4054.990,4058.280,1819
2026-07-15T00:30:00.000Z,4058.370,4058.560,4055.210,4055.800,1437
2026-07-15T00:35:00.000Z,4055.790,4056.540,4052.210,4054.260,1753
2026-07-15T00:40:00.000Z,4054.270,4054.800,4052.880,4054.610,1528
2026-07-15T00:45:00.000Z,4054.610,4056.930,4054.260,4055.030,1408
2026-07-15T00:50:00.000Z,4054.970,4058.000,4054.800,4057.820,1473
2026-07-15T00:55:00.000Z,4057.780,4060.490,4057.570,4059.000,1585
2026-07-15T01:00:00.000Z,4059.290,4062.070,4055.560,4058.210,2850
2026-07-15T01:05:00.000Z,4058.010,4061.640,4055.150,4056.420,2528
2026-07-15T01:10:00.000Z,4056.410,4059.240,4055.270,4055.770,2263
2026-07-15T01:15:00.000Z,4055.650,4057.260,4053.800,4055.560,2400
2026-07-15T01:20:00.000Z,4055.350,4055.900,4052.690,4053.980,2482
2026-07-15T01:25:00.000Z,4053.970,4056.660,4053.830,4054.460,2056
2026-07-15T01:30:00.000Z,4054.430,4054.690,4047.150,4050.810,2870
2026-07-15T01:35:00.000Z,4050.740,4050.740,4045.600,4046.360,2281
2026-07-15T01:40:00.000Z,4046.390,4046.390,4036.580,4038.810,2607
2026-07-15T01:45:00.000Z,4039.060,4042.530,4037.880,4041.480,2474
2026-07-15T01:50:00.000Z,4041.530,4041.530,4037.940,4041.110,2267
2026-07-15T01:55:00.000Z,4041.150,4041.250,4035.650,4037.360,2152
2026-07-15T02:00:00.000Z,4037.060,4040.200,4034.170,4039.070,2369
2026-07-15T02:05:00.000Z,4039.120,4041.840,4038.370,4040.820,2136
2026-07-15T02:10:00.000Z,4040.880,4042.110,4035.700,4036.750,2300
2026-07-15T02:15:00.000Z,4036.750,4036.880,4029.360,4030.280,2085
2026-07-15T02:20:00.000Z,4030.270,4032.600,4029.290,4031.810,1720
2026-07-15T02:25:00.000Z,4031.780,4033.390,4030.300,4033.110,1436
2026-07-15T02:30:00.000Z,4033.110,4036.320,4032.680,4035.820,2183
2026-07-15T02:35:00.000Z,4035.850,4037.850,4035.740,4037.760,1614
2026-07-15T02:40:00.000Z,4037.800,4041.910,4037.130,4041.690,1627
2026-07-15T02:45:00.000Z,4041.730,4041.940,4039.000,4040.000,1471
2026-07-15T02:50:00.000Z,4040.010,4040.010,4034.530,4035.190,1864
2026-07-15T02:55:00.000Z,4035.180,4039.390,4035.050,4035.340,1874
2026-07-15T03:00:00.000Z,4035.300,4040.110,4034.620,4039.470,1875
2026-07-15T03:05:00.000Z,4039.430,4040.340,4036.140,4036.760,1555
2026-07-15T03:10:00.000Z,4036.730,4037.130,4032.940,4034.120,1647
2026-07-15T03:15:00.000Z,4034.150,4035.360,4031.910,4032.470,1805
2026-07-15T03:20:00.000Z,4032.460,4033.300,4030.700,4031.070,1612
2026-07-15T03:25:00.000Z,4031.040,4032.720,4030.230,4031.020,1798
2026-07-15T03:30:00.000Z,4031.040,4033.610,4028.060,4033.400,1686
2026-07-15T03:35:00.000Z,4033.510,4035.730,4032.440,4032.530,1246
2026-07-15T03:40:00.000Z,4032.550,4032.690,4028.400,4029.310,1519
2026-07-15T03:45:00.000Z,4029.210,4032.190,4029.180,4032.130,1208
2026-07-15T03:50:00.000Z,4032.130,4033.510,4031.100,4031.150,1099
2026-07-15T03:55:00.000Z,4031.170,4032.140,4030.830,4031.240,824
2026-07-15T04:00:00.000Z,4031.250,4033.210,4030.660,4031.340,1078
2026-07-15T04:05:00.000Z,4031.340,4032.420,4030.100,4032.000,1060
2026-07-15T04:10:00.000Z,4032.030,4033.220,4031.520,4031.520,1011
2026-07-15T04:15:00.000Z,4031.510,4034.130,4030.880,4034.090,1105
2026-07-15T04:20:00.000Z,4034.150,4034.150,4032.470,4033.140,1034
2026-07-15T04:25:00.000Z,4033.130,4035.090,4032.950,4033.630,1081
2026-07-15T04:30:00.000Z,4033.610,4035.070,4031.750,4031.750,964
2026-07-15T04:35:00.000Z,4031.700,4032.820,4030.550,4030.920,1092
2026-07-15T04:40:00.000Z,4030.910,4032.070,4028.270,4030.190,1365
2026-07-15T04:45:00.000Z,4030.290,4034.380,4030.290,4031.610,1113
2026-07-15T04:50:00.000Z,4031.590,4034.350,4031.590,4032.750,778
2026-07-15T04:55:00.000Z,4032.750,4033.430,4031.770,4033.130,899
2026-07-15T05:00:00.000Z,4033.420,4035.990,4031.570,4032.040,1990
2026-07-15T05:05:00.000Z,4032.080,4033.000,4029.260,4031.150,1737
2026-07-15T05:10:00.000Z,4031.170,4031.550,4025.230,4026.130,1642
2026-07-15T05:15:00.000Z,4026.060,4028.540,4025.760,4027.730,1487
2026-07-15T05:20:00.000Z,4027.590,4028.690,4026.210,4027.430,1378
2026-07-15T05:25:00.000Z,4027.090,4027.090,4024.510,4025.080,1554
2026-07-15T05:30:00.000Z,4025.070,4029.170,4022.250,4028.060,2667
2026-07-15T05:35:00.000Z,4028.180,4031.880,4027.150,4031.460,2085
2026-07-15T05:40:00.000Z,4031.410,4036.570,4029.520,4029.720,2320
2026-07-15T05:45:00.000Z,4029.800,4029.970,4027.440,4029.150,1863
2026-07-15T05:50:00.000Z,4029.170,4030.640,4028.050,4030.580,1611
2026-07-15T05:55:00.000Z,4030.480,4034.890,4028.210,4034.890,1658
2026-07-15T06:00:00.000Z,4034.720,4035.480,4030.980,4031.370,1840
2026-07-15T06:05:00.000Z,4031.270,4031.790,4027.870,4029.930,1858
2026-07-15T06:10:00.000Z,4029.940,4030.110,4027.230,4027.610,1784
2026-07-15T06:15:00.000Z,4027.540,4028.000,4023.660,4026.820,2147
2026-07-15T06:20:00.000Z,4026.760,4027.190,4021.370,4026.460,2077
2026-07-15T06:25:00.000Z,4026.470,4028.730,4025.670,4026.530,1803
2026-07-15T06:30:00.000Z,4026.520,4028.190,4022.580,4028.090,2004
2026-07-15T06:35:00.000Z,4028.140,4030.810,4027.040,4029.180,1553
2026-07-15T06:40:00.000Z,4029.100,4033.020,4028.390,4032.540,1624
2026-07-15T06:45:00.000Z,4032.540,4032.540,4029.770,4030.120,1797
2026-07-15T06:50:00.000Z,4030.130,4033.730,4029.960,4032.450,1961
2026-07-15T06:55:00.000Z,4032.540,4032.830,4030.780,4032.170,1901
2026-07-15T07:00:00.000Z,4032.070,4034.350,4029.250,4032.820,2163
2026-07-15T07:05:00.000Z,4032.820,4032.820,4029.240,4029.460,1588
2026-07-15T07:10:00.000Z,4029.460,4031.170,4028.150,4029.430,1345
2026-07-15T07:15:00.000Z,4029.510,4029.930,4028.110,4029.290,1515
2026-07-15T07:20:00.000Z,4029.270,4029.830,4025.400,4026.120,1719
2026-07-15T07:25:00.000Z,4026.130,4026.300,4020.140,4024.080,2223
2026-07-15T07:30:00.000Z,4023.980,4026.940,4022.010,4023.830,1966
2026-07-15T07:35:00.000Z,4023.720,4023.720,4019.760,4020.570,1801
2026-07-15T07:40:00.000Z,4020.580,4022.810,4019.730,4022.760,1824
2026-07-15T07:45:00.000Z,4022.750,4026.450,4021.390,4024.740,1641
2026-07-15T07:50:00.000Z,4024.730,4025.790,4022.490,4025.580,1650
2026-07-15T07:55:00.000Z,4025.570,4026.750,4023.510,4024.500,1599
2026-07-15T08:00:00.000Z,4024.580,4025.950,4020.490,4024.890,2340
2026-07-15T08:05:00.000Z,4024.870,4025.580,4022.110,4022.500,1762
2026-07-15T08:10:00.000Z,4022.340,4023.510,4017.460,4018.010,1892
2026-07-15T08:15:00.000Z,4018.100,4025.290,4018.100,4024.170,1876
2026-07-15T08:20:00.000Z,4024.130,4025.230,4022.580,4024.580,1943
2026-07-15T08:25:00.000Z,4024.680,4026.850,4022.870,4026.680,2037
2026-07-15T08:30:00.000Z,4026.750,4029.330,4025.920,4027.960,1973
2026-07-15T08:35:00.000Z,4027.980,4028.350,4024.720,4026.580,1621
2026-07-15T08:40:00.000Z,4026.570,4028.660,4026.390,4028.600,1354
2026-07-15T08:45:00.000Z,4028.560,4030.180,4027.720,4029.720,1547
2026-07-15T08:50:00.000Z,4029.710,4031.020,4028.910,4030.680,1262
2026-07-15T08:55:00.000Z,4030.720,4033.230,4029.710,4031.260,1258
2026-07-15T09:00:00.000Z,4031.410,4034.310,4030.940,4033.400,1646
2026-07-15T09:05:00.000Z,4033.280,4034.150,4030.140,4032.540,1996
2026-07-15T09:10:00.000Z,4032.550,4033.250,4029.610,4030.360,1470
2026-07-15T09:15:00.000Z,4030.340,4031.240,4028.950,4031.230,1430
2026-07-15T09:20:00.000Z,4031.170,4032.840,4029.530,4029.840,1368
2026-07-15T09:25:00.000Z,4029.850,4029.860,4027.110,4027.450,1474
2026-07-15T09:30:00.000Z,4027.510,4029.650,4026.580,4026.720,1617
2026-07-15T09:35:00.000Z,4026.730,4027.650,4025.560,4026.390,1366
2026-07-15T09:40:00.000Z,4026.370,4028.130,4026.370,4027.350,1143
2026-07-15T09:45:00.000Z,4027.350,4028.600,4026.450,4028.500,1306
2026-07-15T09:50:00.000Z,4028.380,4028.610,4027.050,4028.540,1282
2026-07-15T09:55:00.000Z,4028.600,4030.400,4026.110,4030.270,1487
2026-07-15T10:00:00.000Z,4030.290,4031.610,4028.840,4030.450,1478
2026-07-15T10:05:00.000Z,4030.460,4033.020,4028.700,4030.570,1604
2026-07-15T10:10:00.000Z,4030.570,4035.960,4029.700,4033.810,1620
2026-07-15T10:15:00.000Z,4033.780,4034.090,4031.720,4032.250,1446
2026-07-15T10:20:00.000Z,4032.220,4035.510,4029.000,4029.380,1980
2026-07-15T10:25:00.000Z,4029.450,4030.140,4026.550,4028.880,1978
2026-07-15T10:30:00.000Z,4028.870,4031.150,4028.450,4030.410,1680
2026-07-15T10:35:00.000Z,4030.400,4034.130,4030.170,4033.710,1460
2026-07-15T10:40:00.000Z,4033.710,4033.760,4030.250,4031.250,1411
2026-07-15T10:45:00.000Z,4031.220,4031.290,4027.250,4028.580,1463
2026-07-15T10:50:00.000Z,4028.610,4028.990,4027.660,4028.980,1216
2026-07-15T10:55:00.000Z,4028.930,4029.050,4027.130,4028.190,1439
2026-07-15T11:00:00.000Z,4028.130,4031.490,4027.890,4028.990,1638
2026-07-15T11:05:00.000Z,4028.840,4031.890,4028.400,4031.340,1655
2026-07-15T11:10:00.000Z,4031.360,4033.010,4030.280,4030.350,1429
2026-07-15T11:15:00.000Z,4030.370,4030.670,4027.650,4029.360,1766
2026-07-15T11:20:00.000Z,4029.380,4030.520,4028.580,4030.110,1462
2026-07-15T11:25:00.000Z,4030.050,4031.300,4028.730,4030.780,1415
2026-07-15T11:30:00.000Z,4030.810,4033.680,4029.380,4033.280,1284
2026-07-15T11:35:00.000Z,4033.370,4035.450,4032.020,4035.360,1296
2026-07-15T11:40:00.000Z,4035.340,4039.420,4035.260,4037.570,1693
2026-07-15T11:45:00.000Z,4037.580,4038.870,4035.610,4036.550,1473
2026-07-15T11:50:00.000Z,4036.590,4040.140,4035.680,4036.440,1988
2026-07-15T11:55:00.000Z,4036.450,4039.220,4035.990,4038.400,1596
2026-07-15T12:00:00.000Z,4038.500,4042.540,4038.060,4041.050,1868
2026-07-15T12:05:00.000Z,4040.890,4041.040,4037.220,4037.420,1882
2026-07-15T12:10:00.000Z,4037.640,4039.130,4035.960,4037.970,1784
2026-07-15T12:15:00.000Z,4038.000,4040.760,4038.000,4039.310,1628
2026-07-15T12:20:00.000Z,4039.640,4040.850,4038.300,4039.450,2115
2026-07-15T12:25:00.000Z,4039.400,4040.500,4037.620,4039.980,2111
2026-07-15T12:30:00.000Z,4037.630,4054.630,4037.290,4054.320,3495
2026-07-15T12:35:00.000Z,4054.410,4066.140,4053.820,4063.690,3153
2026-07-15T12:40:00.000Z,4063.890,4063.890,4057.440,4063.190,2905
2026-07-15T12:45:00.000Z,4063.170,4065.340,4061.060,4064.180,2551
2026-07-15T12:50:00.000Z,4064.220,4066.540,4062.210,4063.600,1963
2026-07-15T12:55:00.000Z,4063.600,4071.510,4061.670,4067.810,2572
2026-07-15T13:00:00.000Z,4068.480,4072.750,4064.750,4072.220,3466
2026-07-15T13:05:00.000Z,4072.270,4074.070,4069.660,4069.700,3185
2026-07-15T13:10:00.000Z,4069.690,4070.140,4061.820,4061.820,2844
2026-07-15T13:15:00.000Z,4061.720,4066.520,4061.310,4065.820,2111
2026-07-15T13:20:00.000Z,4065.740,4065.740,4061.210,4061.890,1872
2026-07-15T13:25:00.000Z,4061.870,4061.920,4054.190,4055.990,2591
2026-07-15T13:30:00.000Z,4055.810,4061.340,4055.680,4060.290,2819
2026-07-15T13:35:00.000Z,4060.300,4062.590,4057.490,4061.190,2673
2026-07-15T13:40:00.000Z,4061.200,4063.170,4058.140,4061.270,2254
2026-07-15T13:45:00.000Z,4061.270,4062.010,4055.030,4056.660,2773
2026-07-15T13:50:00.000Z,4056.650,4060.510,4055.190,4059.220,2841
2026-07-15T13:55:00.000Z,4059.090,4066.390,4057.760,4061.660,3172
2026-07-15T14:00:00.000Z,4061.690,4065.460,4060.120,4063.240,2663
2026-07-15T14:05:00.000Z,4063.300,4065.430,4062.280,4063.110,2757
2026-07-15T14:10:00.000Z,4063.050,4065.780,4062.280,4064.360,2656
2026-07-15T14:15:00.000Z,4064.490,4066.140,4060.720,4062.980,2648
2026-07-15T14:20:00.000Z,4063.020,4063.310,4055.730,4057.720,3212
2026-07-15T14:25:00.000Z,4057.710,4059.750,4055.550,4058.500,2914
2026-07-15T14:30:00.000Z,4058.540,4063.360,4057.720,4062.360,3010
2026-07-15T14:35:00.000Z,4062.380,4064.030,4061.070,4062.160,2717
2026-07-15T14:40:00.000Z,4062.280,4063.010,4056.990,4057.360,2758
2026-07-15T14:45:00.000Z,4057.340,4060.460,4053.340,4059.940,2905
2026-07-15T14:50:00.000Z,4059.940,4060.180,4054.800,4056.210,2955
2026-07-15T14:55:00.000Z,4056.050,4061.020,4055.790,4060.460,2811
2026-07-15T15:00:00.000Z,4060.720,4061.990,4058.240,4059.290,2853
2026-07-15T15:05:00.000Z,4059.280,4059.330,4054.360,4054.670,2643
2026-07-15T15:10:00.000Z,4054.680,4054.900,4043.310,4044.200,3052
2026-07-15T15:15:00.000Z,4043.970,4046.970,4043.280,4046.250,3180
2026-07-15T15:20:00.000Z,4046.050,4046.360,4039.750,4044.880,3185
2026-07-15T15:25:00.000Z,4044.950,4049.860,4044.180,4049.120,2962
2026-07-15T15:30:00.000Z,4049.130,4049.790,4044.950,4048.380,2914
2026-07-15T15:35:00.000Z,4048.350,4049.200,4046.680,4048.790,2729
2026-07-15T15:40:00.000Z,4048.830,4050.590,4048.530,4049.700,2286
2026-07-15T15:45:00.000Z,4049.720,4050.870,4048.120,4049.710,2371
2026-07-15T15:50:00.000Z,4049.720,4050.670,4046.920,4050.630,2095
2026-07-15T15:55:00.000Z,4050.600,4050.610,4046.520,4046.990,2103
2026-07-15T16:00:00.000Z,4047.000,4047.930,4042.700,4043.390,2476
2026-07-15T16:05:00.000Z,4043.430,4044.520,4041.810,4042.070,2292
2026-07-15T16:10:00.000Z,4042.080,4042.570,4037.440,4038.390,2493
2026-07-15T16:15:00.000Z,4038.310,4040.810,4031.150,4033.580,2738
2026-07-15T16:20:00.000Z,4033.690,4037.780,4033.160,4035.770,2818
2026-07-15T16:25:00.000Z,4035.730,4037.840,4033.020,4034.860,2694
2026-07-15T16:30:00.000Z,4034.840,4037.070,4030.790,4030.980,2851
2026-07-15T16:35:00.000Z,4031.040,4031.460,4027.320,4030.390,2789
2026-07-15T16:40:00.000Z,4030.400,4031.760,4026.920,4028.790,2456
2026-07-15T16:45:00.000Z,4028.730,4037.060,4027.700,4035.800,2886
2026-07-15T16:50:00.000Z,4035.520,4038.080,4033.950,4034.300,2362
2026-07-15T16:55:00.000Z,4034.310,4034.320,4029.570,4033.840,2403
2026-07-15T17:00:00.000Z,4034.000,4038.800,4033.110,4037.970,2377
2026-07-15T17:05:00.000Z,4037.960,4039.210,4036.750,4036.760,2014
2026-07-15T17:10:00.000Z,4036.750,4039.000,4035.930,4035.960,1983
2026-07-15T17:15:00.000Z,4035.840,4036.990,4033.260,4035.820,1877
2026-07-15T17:20:00.000Z,4035.830,4039.030,4035.700,4037.880,1879
2026-07-15T17:25:00.000Z,4037.870,4048.160,4037.840,4047.610,2257
2026-07-15T17:30:00.000Z,4047.540,4055.760,4047.150,4054.960,3000
2026-07-15T17:35:00.000Z,4054.650,4060.130,4053.520,4057.070,2617
2026-07-15T17:40:00.000Z,4057.060,4063.140,4056.820,4062.430,2315
2026-07-15T17:45:00.000Z,4062.400,4066.070,4061.430,4065.230,2474
2026-07-15T17:50:00.000Z,4065.240,4065.310,4061.850,4063.280,2204
2026-07-15T17:55:00.000Z,4063.310,4064.020,4060.360,4062.350,1934
2026-07-15T18:00:00.000Z,4062.360,4068.770,4061.820,4068.030,2111
2026-07-15T18:05:00.000Z,4067.960,4070.410,4066.130,4067.170,2140
2026-07-15T18:10:00.000Z,4067.180,4068.340,4065.660,4067.960,2010
2026-07-15T18:15:00.000Z,4067.980,4070.190,4066.810,4069.850,2109
2026-07-15T18:20:00.000Z,4069.860,4071.890,4068.880,4070.880,1949
2026-07-15T18:25:00.000Z,4070.900,4075.330,4069.640,4074.290,2104
2026-07-15T18:30:00.000Z,4074.500,4081.140,4072.510,4072.770,2559
2026-07-15T18:35:00.000Z,4072.780,4073.500,4070.660,4070.840,1943
2026-07-15T18:40:00.000Z,4070.960,4071.100,4067.760,4067.770,1935
2026-07-15T18:45:00.000Z,4067.740,4068.620,4064.660,4064.670,2100
2026-07-15T18:50:00.000Z,4064.690,4064.730,4062.580,4063.360,1831
2026-07-15T18:55:00.000Z,4063.370,4064.760,4058.130,4059.180,1790
2026-07-15T19:00:00.000Z,4059.320,4062.940,4057.300,4061.150,1827
2026-07-15T19:05:00.000Z,4061.170,4061.510,4058.830,4060.760,1697
2026-07-15T19:10:00.000Z,4060.750,4062.560,4059.370,4061.050,1665
2026-07-15T19:15:00.000Z,4061.040,4061.460,4056.730,4056.790,1635
2026-07-15T19:20:00.000Z,4056.260,4056.690,4052.950,4054.740,1719
2026-07-15T19:25:00.000Z,4054.870,4057.860,4054.550,4056.030,1614
2026-07-15T19:30:00.000Z,4056.350,4057.570,4048.850,4049.680,2364
2026-07-15T19:35:00.000Z,4049.660,4052.120,4047.980,4050.570,2034
2026-07-15T19:40:00.000Z,4050.540,4053.000,4050.210,4051.180,1503
2026-07-15T19:45:00.000Z,4051.170,4053.290,4050.720,4052.150,1444
2026-07-15T19:50:00.000Z,4052.510,4054.580,4051.280,4053.490,1639
2026-07-15T19:55:00.000Z,4053.570,4057.310,4052.420,4057.010,2020
2026-07-15T20:00:00.000Z,4056.990,4058.360,4055.190,4058.110,1239
2026-07-15T20:05:00.000Z,4058.090,4058.130,4056.420,4056.910,845
2026-07-15T20:10:00.000Z,4056.920,4057.800,4056.610,4057.520,829
2026-07-15T20:15:00.000Z,4057.600,4060.120,4057.370,4059.360,744
2026-07-15T20:20:00.000Z,4059.250,4061.940,4059.010,4060.410,799
2026-07-15T20:25:00.000Z,4060.410,4062.130,4060.160,4061.310,733
2026-07-15T20:30:00.000Z,4061.470,4061.510,4060.250,4060.550,620
2026-07-15T20:35:00.000Z,4060.630,4063.130,4060.630,4062.990,674
2026-07-15T20:40:00.000Z,4062.930,4062.980,4060.830,4061.700,419
2026-07-15T20:45:00.000Z,4061.330,4061.920,4060.970,4061.430,371
2026-07-15T20:50:00.000Z,4061.540,4062.920,4060.560,4061.050,463
2026-07-15T20:55:00.000Z,4061.160,4061.280,4059.890,4060.420,334
2026-07-15T22:00:00.000Z,4061.660,4067.360,4060.830,4061.290,1195
2026-07-15T22:05:00.000Z,4061.710,4064.380,4061.260,4063.510,869
2026-07-15T22:10:00.000Z,4063.510,4064.870,4063.280,4063.770,727
2026-07-15T22:15:00.000Z,4063.760,4064.390,4062.770,4063.730,824
2026-07-15T22:20:00.000Z,4063.740,4064.010,4062.280,4062.280,900
2026-07-15T22:25:00.000Z,4062.310,4062.750,4061.380,4062.340,1031
2026-07-15T22:30:00.000Z,4062.350,4062.520,4060.680,4060.720,851
2026-07-15T22:35:00.000Z,4060.730,4061.440,4059.250,4059.990,801
2026-07-15T22:40:00.000Z,4060.020,4060.700,4059.400,4060.170,747
2026-07-15T22:45:00.000Z,4060.180,4061.020,4059.170,4059.770,748
2026-07-15T22:50:00.000Z,4059.760,4060.000,4058.300,4059.740,861
2026-07-15T22:55:00.000Z,4059.740,4061.490,4059.380,4059.790,897
2026-07-15T23:00:00.000Z,4059.700,4061.860,4059.010,4059.930,912
2026-07-15T23:05:00.000Z,4059.960,4062.150,4059.530,4061.470,803
2026-07-15T23:10:00.000Z,4061.460,4061.620,4059.180,4060.400,966
2026-07-15T23:15:00.000Z,4060.410,4060.490,4058.080,4059.140,961
2026-07-15T23:20:00.000Z,4059.130,4059.290,4057.170,4057.310,613
2026-07-15T23:25:00.000Z,4057.320,4059.370,4057.100,4057.820,827
2026-07-15T23:30:00.000Z,4057.900,4058.570,4056.230,4058.040,641
2026-07-15T23:35:00.000Z,4058.030,4059.360,4056.850,4057.170,829
2026-07-15T23:40:00.000Z,4057.180,4058.290,4055.760,4057.800,959
